item,itemLabel,dob,twfyid,sexLabel
http://www.wikidata.org/entity/Q25927395,"Clement McNair, 2nd Baron McNair",1915-01-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927495,"Kenneth Murray, 11th Earl of Dunmore",1913-06-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927516,"Dudley Carleton, 2nd Baron Dorchester",1876-02-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927529,"David Stuart, 2nd Viscount Stuart of Findhorn",1924-06-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927537,"Douglas Crook, 2nd Baron Crook",1926-11-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927603,"John Cole, 5th Earl of Enniskillen",1876-09-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927625,"Richard Dickinson, 2nd Baron Dickinson",1926-03-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927628,"John Parnell, 6th Baron Congleton",1892-05-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q25927633,"William Fraser, 3rd Baron Strathalmond",1947-07-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q25931366,"George Chichester, 5th Marquess of Donegall",1822-06-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q25935047,"Fitzwalter Plumptre, 21st Baron FitzWalter",1914-01-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q25935156,"Thomas Byng, 8th Earl of Strafford",1936-09-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939128,"Latimer Neville, 6th Baron Braybrooke",1827-04-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939131,"David Rollo, 14th Lord Rollo",1943-03-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939132,"John Glyn, 6th Baron Wolverton",1913-04-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939134,"Arthur Carleton, 2nd Baron Dorchester",1805-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939178,"Eric Akers-Douglas, 3rd Viscount Chilston",1910-12-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939180,"Anthony Blyth, 4th Baron Blyth",1931-06-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939204,"John Pelham, 9th Earl of Chichester",1944-04-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939206,"Donald Swinton Campbell, 2nd Baron Colgrain",1891-11-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939221,"Graham Lampson, 2nd Baron Killearn",1919-10-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939251,"Anthony Wills, 2nd Baron Dulverton",1915-12-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939314,"Charles Monck, 7th Viscount Monck",1953-04-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939316,"David Kirkwood, 3rd Baron Kirkwood",1931-11-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939319,"Keith Montague, 3rd Baron Amwell",1943-04-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q25939330,"Atholl Liddell, 3rd Earl of Ravensworth",1833-08-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973109,"Edward Kershaw, 4th Baron Kershaw",1936-05-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973111,"John Adderley, 7th Baron Norton",1915-11-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973115,"John Hamilton, 3rd Baron Hamilton of Dalzell",1911-05-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973157,"Robert Best, 8th Baron Wynford",1917-01-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973160,"Milo Cripps, 4th Baron Parmoor",1929-06-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973165,"Guy Bethell, 3rd Baron Bethell",1928-03-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973187,"James Joicey, 5th Baron Joicey",1953-06-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973254,"John Benson, 2nd Baron Charnwood",1901-08-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973269,"Heneage Finch, 7th Earl of Aylesford",1849-02-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973777,"George Harris, 6th Baron Harris",1920-04-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973783,"Edward FitzClarence, 6th Earl of Munster",1899-10-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973797,"Robin Vanden-Bempde-Johnstone, 5th Baron Derwent",1930-10-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q25973861,"Charles Banbury, 2nd Baron Banbury of Southam",1915-05-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q25974150,"Francis Mackenzie, 2nd Earl of Cromartie",1852-08-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q25974230,"Charles Clifford, 11th Baron Clifford of Chudleigh",1887-04-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q25974487,"James Hamilton, 3rd Baron HolmPatrick",1928-11-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q25974796,"Henry Manners-Sutton, 4th Viscount Canterbury",1839-07-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q25975042,"Rupert Leigh, 4th Baron Leigh",1908-03-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q25975706,"William Denison, 2nd Earl of Londesborough",1864-12-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q25981912,"Hermon Hermon-Hodge, 3rd Baron Wyfold",1915-06-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q25982358,"Ronald Citrine, 3rd Baron Citrine",1919-05-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q25982910,"Frederick North, 8th Earl of Guilford",1876-11-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q25983274,"George Milne, 2nd Baron Milne",1909-02-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q25983952,"Piers Dowding, 3rd Baron Dowding",1948-02-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q25984337,"Henry Courtenay, 13th Earl of Devon",1811-07-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q25984483,"Charles Manners-Sutton, 2nd Viscount Canterbury",1812-04-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25984599,"Ernle Chatfield, 2nd Baron Chatfield",1917-01-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q25986367,"Charles Acheson, 7th Earl of Gosford",1942-07-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991334,"Geoffrey Eden, 7th Baron Auckland",1891-02-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991376,"Francis North, 6th Earl of Guilford",1772-12-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991538,"Christopher Pease, 2nd Baron Wardington",1924-01-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991543,"Henry Wilson, 10th Baron Berners",1762-10-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991566,"Piers Inskip, 3rd Viscount Caldecote",1947-05-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991620,"Charles Clifford, 6th Baron Clifford of Chudleigh",1759-11-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991674,"William Cecil, 4th Baron Amherst of Hackney",1940-12-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q25991677,"John Nivison, 2nd Baron Glendyne",1878-03-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q25997676,"Peter Gough-Calthorpe, 10th Baron Calthorpe",1927-07-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q25998013,"Ronald Jervis, 7th Viscount St Vincent",1905-05-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q25998486,"Christian Herbert, 6th Earl of Powis",1904-05-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q25998519,"Richard Yarde-Buller, 4th Baron Churston",1910-02-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q25998791,"George Heneage, 2nd Baron Heneage",1866-07-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000609,"Paulyn Rawdon-Hastings, 3rd Marquess of Hastings",1832-06-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000704,"Jocelyn Pease, 2nd Baron Daryngton",1907-05-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000704,"Jocelyn Pease, 2nd Baron Daryngton",1908-05-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000776,"James Law, 2nd Baron Coleraine",1931-08-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000784,"Raymond Palmer, 3rd Baron Palmer",1916-06-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000789,"Barrington Campbell, 5th Baron Blythswood",1877-07-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000844,"Edward Russell, 24th Baron de Clifford",1855-04-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000876,"Harry Renwick, 2nd Baron Renwick",1935-10-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q26000898,"Gordon Macpherson, 2nd Baron Macpherson of Drumochter",1924-01-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q26034118,"John Venables-Vernon, 10th Baron Vernon",1923-02-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q26035027,"Charles Kerr, 2nd Baron Teviot",1934-12-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037033,"Vera Williams, 15th Baroness Berners",1901-12-25T00:00:00Z,,female
http://www.wikidata.org/entity/Q26037034,"Christopher Balfour, 5th Baron Kinross",1949-10-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037050,"John Hives, 2nd Baron Hives",1913-11-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037053,"Robert Walpole, 5th Earl of Orford",1854-07-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037164,"William Orde-Powlett, 4th Baron Bolton",1845-01-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037185,"Robert Haldane-Duncan, 1st Earl of Camperdown",1785-03-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037225,"James Borwick, 4th Baron Borwick",1917-12-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037270,"David Anderson, 2nd Viscount Waverley",1917-02-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037275,"Charles Wilde, 2nd Baron Truro",1816-11-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037282,"Frederick Perceval, 11th Earl of Egmont",1914-04-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037311,"Robert Walpole, 9th Baron Walpole",1913-04-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q26037321,"Ernest Holden, 2nd Baron Holden",1876-01-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q3818657,"John Maffey, 1st Baron Rugby",1877-07-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q3840543,"Luke Dillon, 4th Baron Clonbrock",1834-03-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q3856119,"Michael Bowes-Lyon, 17th Earl of Strathmore and Kinghorne",1928-12-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q3938201,"Robert Carnegie, 13th Earl of Northesk",1926-06-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q3990688,"Thomas Manners, 1st Earl of Rutland",1492-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q3990745,"Thomas de Courtenay, 13th Earl of Devon",1414-05-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q4020023,"William George Howard, 8th Earl of Carlisle",1808-02-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q4068894,"Colin Pearson, Baron Pearson",1899-07-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q4075719,"George Byron, 7th Baron Byron",1789-03-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q4155120,"Thomas Darcy, 1st Baron Darcy de Darcy",1467-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q4170587,"Robert Kindersley, 3rd Baron Kindersley",1929-08-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q4247435,"Francis Cowper, 7th Earl Cowper",1834-06-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q4262008,"Alexander Lindsay, 25th Earl of Crawford",1812-10-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q4275732,"Roger Makins, 1st Baron Sherfield",1904-02-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q4297289,"Francis Ingram-Seymour-Conway, 2nd Marquess of Hertford",1743-02-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q4307609,"Charles Moore, 1st Marquess of Drogheda",1730-06-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q4309338,"Edmund Beckett, 1st Baron Grimthorpe",1816-05-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q4309795,"Erskine May, 1st Baron Farnborough",1815-02-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q4356748,"Francis Seymour, 5th Marquess of Hertford",1812-02-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q4357724,"John Abercromby, 5th Baron Abercromby",1841-01-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q4360990,"Edmund Davies, Baron Edmund-Davies",1906-07-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q4400978,"Charles Cadogan, 1st Earl Cadogan",1728-09-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q4411021,"Charles Shaw, Baron Kilbrandon",1906-08-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q4426480,"William King-Noel, 1st Earl of Lovelace",1805-02-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q4444804,"Leicester Stanhope, 5th Earl of Harrington",1784-09-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q4454578,"Charles Jauncey, Baron Jauncey of Tullichettle",1925-05-08T00:00:00Z,12859,male
http://www.wikidata.org/entity/Q4454604,"Michael Nolan, Baron Nolan",1928-09-10T00:00:00Z,13440,male
http://www.wikidata.org/entity/Q4454927,"Peter Oliver, Baron Oliver of Aylmerton",1921-03-07T00:00:00Z,13164,male
http://www.wikidata.org/entity/Q4454937,"Henry Keith, Baron Keith of Kinkel",1922-02-07T00:00:00Z,13408,male
http://www.wikidata.org/entity/Q4454977,"Leslie Scarman, Baron Scarman",1911-07-29T00:00:00Z,13211,male
http://www.wikidata.org/entity/Q4470206,"Charles Whitworth, 1st Earl Whitworth",1752-05-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q4485108,"John FitzGibbon, 2nd Earl of Clare",1792-06-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q4490179,"Henry Grey, 1st Duke of Suffolk",1517-01-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q4530170,"Aretas Akers-Douglas, 2nd Viscount Chilston",1876-02-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q4545904,"George Gordon, 3rd Earl of Aberdeen",1722-06-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q4697103,"Ailwyn Fellowes, 3rd Baron de Ramsey",1910-03-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q4706256,"Alan Brooke, 3rd Viscount Alanbrooke",1932-11-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q4706282,"Alan Burns, 4th Baron Inverclyde",1897-12-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q4706365,Alan Chesters,1937-08-26T00:00:00Z,13707,male
http://www.wikidata.org/entity/Q4709934,"Albert Clauson, 1st Baron Clauson",1870-01-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q4710183,"Albert Fairfax, 12th Lord Fairfax of Cameron",1870-06-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q4710415,"Albert Handcock, 5th Baron Castlemaine",1863-03-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q4710644,"Albert Kitson, 2nd Baron Airedale",1863-10-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q4710980,"Albert Parker, 3rd Earl of Morley",1843-06-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q4711514,"Albert Yorke, 6th Earl of Hardwicke",1867-03-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q4712890,"Albyric Drummond-Willoughby, 23rd Baron Willoughby de Eresby",1821-12-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718450,"Alexander Bruce, 6th Lord Balfour of Burleigh",1849-01-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718831,"Alexander Feilding, 12th Earl of Denbigh",1970-11-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718836,"Alexander Fermor-Hesketh, 3rd Baron Hesketh",1950-10-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718858,"Alexander Fleck, 1st Baron Fleck",1889-11-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718874,"Alexander Forbes-Leith, 1st Baron Leith of Fyvie",1847-08-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718889,"Alexander Fraser, 17th Lord Saltoun",1785-04-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718891,"Alexander Fraser, 19th Lord Saltoun",1851-08-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718892,"Alexander Fraser, 20th Lord Saltoun",1886-03-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q4718909,"Alexander Fuller-Acland-Hood, 1st Baron St Audries",1853-09-26T00:00:00Z,14170,male
http://www.wikidata.org/entity/Q4719112,"Alexander Henderson, 1st Baron Faringdon",1850-01-01T00:00:00Z,20938,male
http://www.wikidata.org/entity/Q4719152,"Alexander Hood, 1st Viscount Bridport",1814-12-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q4719153,"Alexander Hood, 4th Viscount Bridport",1948-03-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q4719387,"Alexander Leslie-Melville, 10th Earl of Leven",1817-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q4719389,"Alexander Leslie-Melville, 7th Earl of Leven",1749-11-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q4719412,"Alexander Lindsay, 6th Earl of Balcarres",1752-01-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q467325,"Thomas Erskine, 6th Earl of Kellie",1732-09-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q472691,"Cyril Radcliffe, 1st Viscount Radcliffe",1899-03-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q477587,"Douglas Clifton Brown, 1st Viscount Ruffside",1879-08-16T00:00:00Z,16977,male
http://www.wikidata.org/entity/Q510898,"George Stephen, 1st Baron Mount Stephen",1829-06-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q512172,"Winston Dugan, 1st Baron Dugan of Victoria",1876-09-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q512172,"Winston Dugan, 1st Baron Dugan of Victoria",1877-05-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q522019,"J. Arthur Rank, 1st Baron Rank",1888-12-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q528985,"Arthur Lawson Johnston, 3rd Baron Luke",1933-01-13T00:00:00Z,13159,male
http://www.wikidata.org/entity/Q537661,"Davina Ingrams, 18th Baroness Darcy de Knayth",1938-07-10T00:00:00Z,13398,female
http://www.wikidata.org/entity/Q544076,"John Beaufort, 1st Earl of Somerset",1373-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q556274,"Ulick Burke, 1st Marquess of Clanricarde",1604-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q573308,"Anthony Grey, 9th Earl of Kent",1557-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q573536,"Anthony Lloyd, Baron Lloyd of Berwick",1929-05-09T00:00:00Z,13296,male
http://www.wikidata.org/entity/Q593671,"John Spencer, 8th Earl Spencer",1924-01-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q601898,"Hugh Macmillan, Baron Macmillan",1873-02-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q603499,"John Ker, 1st Duke of Roxburghe",1680-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q606792,"Andrew Weir, 1st Baron Inverforth",1865-04-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q609410,"Gomer Berry, 1st Viscount Kemsley",1883-05-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q628089,"William Keppel, 7th Earl of Albemarle",1832-04-15T00:00:00Z,14777,male
http://www.wikidata.org/entity/Q633241,"Archibald Clark Kerr, 1st Baron Inverchapel",1882-03-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q637459,"Henry Bentinck, 11th Earl of Portland",1919-10-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q646309,"Fiennes Cornwallis, 3rd Baron Cornwallis",1921-06-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q646649,"Francis Ormsby-Gore, 6th Baron Harlech",1954-03-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q647319,"John Clifford, 9th Baron Clifford",1435-04-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q657292,"James Ramsay, 17th Earl of Dalhousie",1948-01-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q657471,"John FitzRoy, 9th Duke of Grafton",1914-08-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q658280,"Ralph Mansfield, 4th Baron Sandhurst",1892-07-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q660630,"Thomas Beaufort, Duke of Exeter",1377-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q663070,"Charles Portal, 1st Viscount Portal of Hungerford",1893-05-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q678692,"Cecil Calvert, 2nd Baron Baltimore",1605-08-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q687181,"Samuel Vestey, 3rd Baron Vestey",1941-03-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q6227089,"John Corbett, 4th Baron Rowallan",1947-03-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q6227170,"John Cornwall, 1st Baron Fanhope",1364-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q6227458,"John Cradock, 1st Baron Howden",1759-08-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q6227586,"John Creighton, 1st Earl Erne",1731-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q6227622,"John Crichton, 3rd Earl Erne",1802-07-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q6227626,"John Crichton, 5th Earl Erne",1907-11-22T00:00:00Z,,male
